,Channel_Name,Language,Tags,Last Played Game,Game ID,ChannelID,Count
746,honeypuu,de,"['Deutsch', 'English']",Just Chatting,509658,158388504,34074
747,iateyourpie,en,"['Comfy', 'Challenge', 'English']",Nancy Drew: Curse of Blackmoor Manor,16394,27787567,10635
748,heitir,pt,"['Português', 'humor', 'PositiveVibes', 'rir', 'Pai', 'alto']",Just Chatting,509658,182813308,10112
749,igromania,ru,['Русский'],Icewind Dale: Enhanced Edition,488492,43534020,3356
750,gutitubo,ja,['日本語'],VALORANT,516575,70947583,13331
751,hannahxxrose,en,"['hannahxxrose', 'English', 'minecraft', 'Ally', 'Bedwars', 'awesome', 'gaming', 'LifestealSMP', 'lifesteal']",Minecraft,27471,63096750,26727
752,hanryang1125,ko,['한국어'],Spelunky,22619,103825127,104997
753,hc_dizee,de,['Deutsch'],iRacing,19554,29157943,8211
754,iitztimmy,en,['English'],Apex Legends,511224,45302947,234344
755,guanyar,es,['Español'],Just Chatting,509658,74426799,2300
756,harmii,de,"['Deutsch', 'radiant']",League of Legends,21779,113537067,16093
757,honeymad,ru,['Русский'],Special Events,509663,40298003,74689
758,iinwafqht,ar,"['NQ', 'MT', 'saudiarabia', 'Arabic', 'arab', 'Nawaf']",Just Chatting,509658,460209842,220
759,hyperrattv,en,"['I', 'Am', 'In', 'Your', 'Walls', 'English']",Escape from Tarkov,491931,415513756,23280
760,iblali,de,"['Deutsch', 'iblali', 'Vik']",Just Chatting,509658,11524494,9487
761,harry,en,"['English', 'Cooked', 'NoPixel']",World of Warcraft,18122,108107277,40880
762,hatsalsal,ko,"['korean', '한국어', '슬로우스타터']",Super Mario Maker 2,511399,148842622,16688
763,hitpointcz,cs,"['Esporty', 'Liga', 'Čeština', 'EMEA', 'HTPNT', 'Slovenčina', 'LEC', 'Hitpoint']",League of Legends,21779,20607836,3108
764,hungrybox,en,"['Jigglypuff', 'sub', '2', 'hbox', 'plz', 'and', 'ty', 'English', 'Español']",Super Smash Bros. Ultimate,504461,30666848,23171
765,hanjoudesu,ja,['日本語'],VALORANT,516575,524474488,38758
766,hinas3,ja,"['HiNas3', '香港', '台湾', '日本', '日本語', 'ひなす', '日本人', '顔出し']",Just Chatting,509658,76039324,10347
767,hitchariide,en,['English'],Apex Legends,511224,37853510,9836
768,ijenz,en,['English'],Just Chatting,509658,536906710,37543
769,heavyrainism,ko,['한국어'],TEKKEN 8,538054672,111045473,12698
770,homyatol,it,['Italiano'],Just Chatting,509658,21167655,33506
771,iddqd,en,"['uwu', 'gigachad', 'aimbot', 'FPS', 'English', 'adhd', 'swedish', 'KEKW', 'pro', 'EnhancedBroadcasting']",Overwatch 2,515025,123484627,11244
772,gsxrclyde,en,"['Campaign', 'English', 'PvE', 'PvE', 'English']",Black Myth: Wukong,519291,114519775,11985
773,gtawiseguy,en,"['English', 'Roleplay']",Grand Theft Auto V,32982,62470768,83053
774,gunnardota2,en,['English'],Dota 2,29595,131202285,13407
775,handongsuk,ko,['한국어'],Just Chatting,509658,139470326,100941
776,im_dontai,en,['English'],Black Myth: Wukong,519291,81918254,57449
777,herdyn,cs,"['Čeština', 'Zprávy']",Just Chatting,509658,27187962,24942
778,iaaras2,es,"['messiteamo', '420', 'lostdad', 'Español', 'mentallyill', 'depressed', 'PositiveVibes', 'nomom', 'Argentina']",Just Chatting,509658,142932807,16379
779,iamsometimes,th,"['samsungmobile', 'ภาษาไทย']",Just Chatting,509658,131398260,16863
780,ikeepittaco,en,"['Vtuber', 'Frog', 'Jordanian', 'Chill', 'Jhin', 'Four', 'SerialArtist', 'Gromp', 'English', 'Psychopath']",League of Legends,21779,57636576,24825
781,hotted89,en,"['WarCraft', 'gta', 'Roleplay', 'RP', 'GTAV5', 'English', 'NoPixel', 'Dragonflight', 'Kaneshiro']",Grand Theft Auto V,32982,20260659,13625
782,hycks_,fr,hycks_,hycks_,hycks_,119516103,4968
783,ibabyrainbow,en,"['English', 'IRL', 'California']",Just Chatting,509658,544502795,26168
784,guep,fr,['Français'],Minecraft,27471,90097443,4517
785,h0llylp,de,"['soulslike', 'Challenge', 'horror', 'Sarkastisch', 'Deutsch']",Black Myth: Wukong,519291,29565445,16062
786,hasanabi,en,"['news', 'politics', 'adhd', 'English', 'GamerRage']",Just Chatting,509658,207813352,288786
787,hipudding1223,zh,"['聰明丁丁', '中文', '台語', '歹意馬欸通']",Mabinogi,20501,53093900,7149
788,hera,en,"['English', 'RTS']",Age of Empires II,13389,91402599,8076
789,hollywood285,it,"['hollywood285', 'Italiano', 'FC24']",EA Sports FC 24,143106037,132289488,18528
790,huskerrs,en,['English'],Call of Duty: Warzone,512710,30079255,101726
791,igestark,es,"['Español', 'poker', 'nlholdem', 'nl5', 'nl5poker', '6max']",VALORANT,516575,68062590,18558
792,guhrl,en,"['Girl', 'Apex', 'FPS', 'Gamer', 'Gaming', 'English', 'Canada', 'Syria', 'DropsEnabled']",Apex Legends,511224,55607419,7804
793,h2p_gucio,pl,['Polski'],Just Chatting,509658,36954803,31250
794,hayashii,pt,"['Português', 'Brasil', 'PvP', 'fps', 'cod', 'variedades']",Just Chatting,509658,29094596,26391
795,heideltraut,de,"['Deutsch', 'LuckyV', 'gtaroleplay', 'GTARP', 'ＧTA5', 'rainbowsixsiege', 'gta5rp']",Grand Theft Auto V,32982,42971110,16782
796,imdbraz,pt,"['Português', 'crypto', 'trade', 'BTC', 'investimento']",Crypto,499634,70256539,7915
797,gtimetv,de,"['Deutsch', 'KeineTipps', 'Pro', 'Grind', 'FirstPlaythrough', 'KeineSpoiler', 'KeineBackseatgaming']",Black Myth: Wukong,519291,60160906,7374
798,guacamolemolly,ru,"['Русский', 'BOSS']",Just Chatting,509658,181718577,19692
799,hbomb94,en,"['minecraft', 'English', 'Hardcore']",Minecraft,27471,21313349,19298
800,hitboxking,es,"['Español', 'valorant', 'shooters']",VALORANT,516575,45329736,73231
801,jasonsulli,en,"['English', 'corn', 'dad', 'closedcaptions']",Conan Exiles,493551,79519117,6927
802,jerma985,en,"['English', 'CCOatOFFBRAND', 'RetiredArc', 'Retired']",Earth Defense Force 6,518402,23936415,59979
803,inscope21tv,de,['Deutsch'],Call of Duty: Warzone,512710,38169925,13362
804,insomniac,en,"['DJ', 'MusicEvents', 'MusicProduction', 'English', 'ElectronicMusic', 'DanceMusic']",Music,26936,232672264,10501
805,its_iron,en,"['Iron', 'English', 'Warzone', 'MWIII']",Call of Duty: Warzone,512710,411746363,80552
806,jacob4tv,pl,"['familyfriendly', 'gra', 'gaming', 'turniej', 'widzowie', 'nagrody', 'Polski', 'rodzina']",Fortnite,33214,129779434,29410
807,jarnoopmeer,en,"['racing', 'f1', 'English']",Call of Duty: Modern Warfare III,1337444628,96893443,20778
808,jasonr,en,"['CSGO', 'PRO', 'English']",Counter-Strike,32399,103262684,27505
809,jmjdoc,ko,"['한국어', 'Vtuber', '개튜버']",Just Chatting,509658,57069336,8778
810,jotacanario,es,['Español'],Need for Speed: Most Wanted,495711,88230429,3762
811,incon,en,"['Tourettes', 'Viewerpoints', 'English', 'DropsOn']",SMITE,32507,37047104,17174
812,inoiizy,de,"['Deutsch', 'NoiizY']",Counter-Strike,32399,65293646,14521
813,iwdominate,en,"['Intellectual', 'Elderly', 'grumpy', 'ancient', 'fossil', 'English', 'Crack', 'TheSack']",League of Legends,21779,25653002,43926
814,jaidefinichon,es,"['Chileno', 'Chile', 'Carpincho', 'Español', 'Ranked', 'Chıll', 'GOTH', 'Mowen', 'Drops']",Supermarket Together,942317893,30610294,11094
815,japan_asmr,ja,"['English', 'Japanese', 'earlicking', '耳舐め', '囁き', '日本語']",ASMR,509659,407510247,7023
816,jonathanong,en,"['English', 'Instrumental', 'Singing', 'production', 'TwitchRecap']",Music,26936,156801396,5534
817,immarksman,en,"['FPS', 'CallofDuty', 'ModernWarfare2', 'modernwarfare', 'English', 'ModernWarfare3', 'ModernWarfareIII', 'cod', 'MW3']",Call of Duty: Modern Warfare III,1337444628,15386355,18741
818,jaggerprincesa,es,['Español'],Just Chatting,509658,81526980,65406
819,joewo,en,"['joewo', 'gaming', 'warzone', 'callofduty', 'English']",Call of Duty: Warzone,512710,209428921,63567
820,joueur_du_grenier,fr,"['Français', 'JDG']",Just Chatting,509658,68078157,58423
821,inkiiing,zh,"['隨你問', '聊天', '小墨', '人妻', '御姊', '貓', '中文']",Just Chatting,509658,48533885,9182
822,ipav999,en,"['English', 'Teemo', 'Educational', 'Toplane', 'leagueoflegends', 'Duolingo', 'Starcraft', 'TowerDefence']",StarCraft,11989,71509335,20418
823,isamu,pl,"['Aktorstwogłosowe', 'Polski']",Just Chatting,509658,72684812,20995
824,jbzzed,fr,['Français'],VALORANT,516575,114497555,38125
825,jeffhoogland,en,"['English', 'DropsEnabled']",Marvel Snap,1743359147,30214074,11594
826,jpctheman_,en,['English'],World of Warcraft,18122,199208207,11219
827,imviolet_,it,"['Italiano', 'horrorgames']",Just Chatting,509658,252393390,30293
828,jankz,en,['English'],Apex Legends,511224,72592349,5653
829,jennyan,de,['Deutsch'],Just Chatting,509658,99351845,15940
830,jltomy,fr,"['Français', 'Joblife']",Just Chatting,509658,155601320,120637
831,johnny3047258,ko,"['한국어', '데빌헌터']",Lost Ark,490100,143868710,25152
832,juice,ru,['Русский'],Special Events,509663,65411398,10775
833,ipproducoes,pt,['Português'],Minecraft,27471,55282332,1496
834,ironmouse,en,"['Anime', 'Singing', 'PuertoRico', 'vshojo', 'Latino', 'vtuber', 'English']",Just Chatting,509658,175831187,72246
835,itsjstn,en,"['English', 'Pro']",Rocket League,30921,52839414,24538
836,japanese_restream,ja,"['日本語', 'Speedrun', 'RTA']",FINAL FANTASY,7689,144740532,217
837,jccaylen,en,"['IRL', 'English']",LOCKDOWN Protocol,144418804,213368384,4594
838,jericho,en,"['variety', 'NA', 'English', 'casual', 'silver', 'react']",Black Myth: Wukong,519291,10397006,20825
839,insym,en,['English'],Seeing Things,1686435491,75738685,35277
840,itshafu,en,['English'],Among Us,510218,30777889,49061
841,jimrsng,es,"['Humor', 'Clip', 'World', 'Jim', 'JimRising', 'multiplayer', 'Español', 'Gaming', 'gamer', 'streamer']",Black Myth: Wukong,519291,24534372,7103
842,inseq,ru,['Русский'],Escape from Tarkov,491931,491802186,5205
843,itmejp,en,"['JackBlack', 'English', 'BackseatingAlwaysFineYEP', 'FallsForDeezNutsJokes', 'unc', 'DadVibes', 'Dog', 'UnBannedFromItaly', 'NoSpoilers']",Just Chatting,509658,10817445,23474
844,jeathebelle,en,"['English', 'NoBackseating']",ELDEN RING,512953,87438071,5753
845,jessirocks,de,['Deutsch'],Diablo IV,515024,87568138,18457
846,joe_bartolozzi,en,['English'],Nintendo Switch Sports,2044170173,563908141,30793
847,jrkz,tr,['Türkçe'],Just Chatting,509658,155642616,48038
848,jonthebroski,en,"['Roleplay', 'English']",Grand Theft Auto V,32982,98195200,9542
849,imnio,en,['English'],Call of Duty: Warzone,512710,46431370,20304
850,inet_saju,pl,['Polski'],Black Myth: Wukong,519291,42080143,9387
851,iskall85,en,"['English', 'minecraft', 'hermitcraft', 'iskall85', 'vaulthunters']",Minecraft,27471,69239046,15333
852,itswill,en,"['tomfoolery', 'hijinks', 'wisecracks', 'Evil', 'English', 'Trickster']",Old School RuneScape,459931,43246220,12834
853,jielun1215,zh,"['眼鏡噴飛到大海', 'APEX選手最老', '滷味好吃', '史上最恨外掛', '我只是一塊跳墊', '波黑大將軍', 'DROP', '中文']",Lost Ark,490100,86802045,6821
854,jongie,zh,"['Taiwan', '中文']",League of Legends,21779,129440913,10513
855,joeykaotyk,en,"['adhd', 'anime', 'irl', 'hiphop', 'Taiwan', 'Japan', 'English', '中文', 'W', 'LOUD']",Just Chatting,509658,76020989,14314
856,impulsesv,en,['English'],Minecraft,27471,41176642,14663
857,itsraikz,es,"['Español', 'GTAV', 'Roleplay', 'Forasteros']",Grand Theft Auto V,32982,446543041,6656
858,itsryanhiga,en,"['english', 'English']",Just Chatting,509658,421560387,47981
859,jeffaocs,pt,"['Apostas', 'Português', 'poker', 'GGpoker']",Poker,488190,41843151,14083
860,jeffnam1129,zh,['中文'],ELDEN RING,512953,42178931,5635
861,jinnytty,en,"['Outdoors', 'Travel', 'Exploration', 'IRL', 'Food', 'Variety', 'English', 'Asian', 'Cosplay', 'Japan']",Just Chatting,509658,159498717,72249
862,jackeyy,th,"['ไทย', 'ภาษาไทย']",Grand Theft Auto V,32982,219069796,39449
863,jiozi,it,"['Gratis', 'Fortnite', 'jiozi', 'Italiano', 'partiteconglispettatori', 'battleroyale', 'fortniteita']",Fortnite,33214,159301312,14834
864,johnwolfe,en,['English'],Dead by Daylight,491487,36536868,12929
865,jorbs,en,"['spire', 'ascension20', 'English', 'boardgame', 'boardgames', 'slaythespire']",Slay the Spire,496902,24687283,15376
866,josplay,fr,"['HorriblePersonnage', 'Malveillant', 'Bienveillant', 'FamilyFriendly', 'HommeSexy', 'Français']",Sekiro: Shadows Die Twice,506415,58074830,1
867,jugipelaa,fi,"['Suomi', 'thisistheway', 'kypros', 'English']",Escape from Tarkov,491931,137098953,9927
868,jezuzjrr,it,"['JezuzJrr', 'Italiano', 'calldofduty', 'English', 'spanish']",Call of Duty: Warzone,512710,502329433,19655
869,jolavanille,fr,['Français'],Grand Theft Auto V,32982,574802385,29860
870,izakooo,pl,['Polski'],Counter-Strike,32399,36717908,34378
871,jamezconer,th,"['ไทย', 'ภาษาไทย', 'Rerun']",VALORANT,516575,122582895,9302
872,jankos,en,"['English', 'Educational', 'stupidstreamer', 'downbad', 'Pepega', 'ADHD']",League of Legends,21779,6094619,121349
873,jasper7se,ja,['日本語'],League of Legends,21779,77415295,67736
874,jcorko_,es,"['Español', 'Roleplay']",Just Chatting,509658,165478707,5042
875,jeeltv,fr,"['francais', 'Français']",Just Chatting,509658,114119743,25531
876,joshog,en,"['English', 'smallweeweegang', 'ducks', 'ducksflytogether']",Escape from Tarkov,491931,54706574,51959
877,jonbams,en,['English'],Minecraft,27471,28252159,11498
878,imsofresh,fr,['Français'],Teamfight Tactics,513143,52616898,19912
879,itssammyp,en,"['UK', 'FPS', 'Tarkov', 'Marmalade', 'English']",Escape from Tarkov,491931,84168533,6393
880,izunatop,it,"['Italiano', 'italia', 'RP', 'gta', 'GTAⅤ', 'ＧTA5', 'Roleplay', 'Fortnite', 'PvP']",Grand Theft Auto V,32982,415731592,6493
881,jay3,en,"['FPS', 'Shooter', 'Multiplayer', 'English', 'DropsEnabled']",Overwatch 2,515025,133220545,25588
882,jimmyboyyy,fr,"['JimmyBoy', 'Luiji', 'Minecraft', 'Français', 'Chill', 'MarioKart']",Tavern Manager Simulator,1746823347,49035758,14247
883,jinu6734,ko,['한국어'],Just Chatting,509658,131925215,34669
884,inecr7024,ko,['한국어'],Just Chatting,509658,137724490,8604
885,jackmanifoldtv,en,['English'],Just Chatting,509658,112078171,56039
886,jakenbakelive,en,"['English', 'Travel', 'Exploration', 'Japan', 'Anime', 'China', 'Cars', 'IRL', 'SocialEating', 'Motorsports']",jakenbakelive,jakenbakelive,11249217,25682
887,jdm2088,ko,['한국어'],Just Chatting,509658,138117508,36495
888,jendenise,en,"['CrazyCatLady', 'Comfy', 'English', 'bisexualpanic', 'adhdbrain', 'halfkorean', 'Fibromyalgia', 'AskBeforeBackseating']",FINAL FANTASY XIV ONLINE,24241,42843133,5484
889,jimmyconrad,en,jimmyconrad,Sports,518203,137361809,1330
890,improbzz,en,"['English', 'DBD', 'LoFi', 'Competitive']",Dead by Daylight,491487,74657307,19820
891,isvolcano,es,"['ManadaArmy', 'Español', 'DropsActivados']",Rust,263490,130962899,16264
892,javiermtz,es,"['spanish', 'Español', 'valorant', 'soymuybueno', 'hola', 'jajajajaja']",Just Chatting,509658,195299952,3631
893,jesusavgn,ru,"['Легенда', 'Лучший', 'Красивый', 'Крутой', 'Смешной', 'Умный', 'Русский', 'Украинский']",Just Chatting,509658,34711476,42376
894,jokerdtv,en,"['PVE', 'PVP', 'MMORPG', 'Leveling', 'English']",World of Warcraft,18122,48082917,30575
895,imperialhal__,en,['English'],Apex Legends,511224,146922206,260417
896,jahrein,tr,"['turkey', 'turkish', 'türkçe', 'Türkçe']",Special Events,509663,6768122,1277
897,jeanmago,pt,"['Português', 'Jayce', 'irelia', 'chorão', 'top1', 'KR', 'faker', 'yasuo']",League of Legends,21779,245829588,58710
898,jeensoff,ru,"['Ukraine', 'Русский']",Black Myth: Wukong,519291,51931241,7428
899,jelty,es,['Español'],Fortnite,33214,245226810,213288
900,juansguarnizo,es,['Español'],Just Chatting,509658,121510236,476599
901,kamikatze,de,['Deutsch'],Just Chatting,509658,107551531,11114
902,kamiyu666,zh,"['恐怖遊戲', '手殘', '醜男', '非主流', '雜魚', '笨蛋', '腦包', '中文']",Games + Demos,66082,26088246,6753
903,kragiee,en,['English'],World of Warcraft,18122,124604785,19077
904,kephrii,en,"['English', 'Widowmaker', 'ClosedCaptions', 'Ranked', 'Competitive', 'DPS', 'Grandmaster', 'Top500', 'Overwatch', 'DropsEnabled']",Overwatch 2,515025,31582795,22724
905,kiva,en,"['English', 'bad', 'cute', 'lol', 'Cozy', 'cringe', 'nice']",Grand Theft Auto V,32982,157993775,6908
906,kr1stw,zh,"['六九大將軍', '沒有興趣', '嚴厲斥責', '天地良心', '嚴肅', '收看此台以獲得更多健康小秘訣', '中文', '陳男請認罪']",Just Chatting,509658,170869845,11240
907,kamet0,fr,['Français'],Just Chatting,509658,27115917,110031
908,karmikkoala,ru,['Русский'],Black Myth: Wukong,519291,54742538,31579
909,kennystream,fr,"['Français', 'RLTS']",Diplomacy is Not an Option,565407844,32183344,29658
910,kamolrf,de,"['Deutsch', 'kamo', 'lrf', 'kamolrf', 'ghostkamo']",VALORANT,516575,161315772,5792
911,kaydop,fr,['Français'],F1 24,627798963,63675549,64282
912,kayzahr,de,"['Deutsch', 'eldenlord', 'Competition', 'warzone', 'calldofduty']",Call of Duty: Warzone,512710,109652110,32554
913,kiguniin,fr,"['francais', 'fr', 'warzone', 'a', 'Français']",Call of Duty: Warzone,512710,268297838,11160
914,kkatamina,en,"['Chill', 'English', 'Comfy']",VALORANT,516575,526763937,37964
915,julien,en,"['English', 'rats', 'Ally', 'short', 'Husband', 'ACTUALTRUCKER', 'babysafe', 'soyboy', 'Aries', 'blackbelt']",Fall Guys,512980,85581832,19641
916,k1ng,es,['Español'],Fortnite,33214,270186408,29389
917,kalei,en,"['Metal', 'Furry', 'GIGACHAD', 'Slay', 'Unholy', 'NoShowerChallenge', 'Satanic', 'Daddy', 'Bussy', 'ENGLISH']",Just Chatting,509658,69588825,43375
918,knueppelpaste,de,"['Lehrreich', 'eigentlichganznett', 'Multiplayer', 'Deutsch', 'SEINICHTDUMM', 'IdiotStreamer', 'nichtdeinebitch', 'einfachichselbst', 'PvP']",Escape from Tarkov,491931,66551495,8934
919,krawkmc,pt,['Português'],Just Chatting,509658,260226348,40
920,klauslol1,pt,['Português'],League of Legends,21779,21787709,7341
921,karlnetwork,en,['English'],Squad Busters,788447527,638065882,164572
922,kennzy,pt,['Português'],League of Legends,21779,51633358,38614
923,kimdduddi,ko,['한국어'],Just Chatting,509658,148934000,18813
924,kranichhs,ko,['한국어'],Just Chatting,509658,68548793,8207
925,kutcherlol,de,"['hammergeil', 'superintelligent', 'bescheiden', 'Deutsch']",League of Legends,21779,65757403,26597
926,kariyu,en,"['English', 'circleclicker', 'baimo']",osu!,21465,185618927,4486
927,kentung,zh,"['白熊幫主', '訂閱支持', '中文', '遊戲玩家']",Lost Ark,490100,62791493,22665
928,king_spb,ru,['Русский'],Heroes of Might and Magic III: The Restoration of Erathia,12839,84719816,12733
929,kinstaar,fr,"['Français', 'DropsActivés']",Apex Legends,511224,75701802,10697
930,kiss_850722,zh,['中文'],Just Chatting,509658,464982050,8544
